ogd_id,ref_date,ctnuml4a,ct,geometry
2190852,2018-06-30,1060,301,0103000020377A0000010000001A0000003BDF4F0D9E302141355EBA8945992041AE47E17ABD302141022B879654992041CFF753A3EA3021415C8FC2F56699204191ED7C3FED302141BE9F1A2F5B992041C976BE1FE73021416891ED7C5A992041A01A2F1DEA3021419CC420305099204160E5D0E2F130214191ED7C3F469920414E62105807312141FCA9F1D2EF98204146B6F37D19312141736891EDA7982041986E124321312141D9CEF7936D982041AAF1D28D2D3121412DB29D6F329820416ABC7413493121418D976ED2C2972041F4FDD4785231214108AC1C5A98972041F4FDD4F86E312141AC1C5AA4379720419EEFA7C699312141D122DBB9BF962041713D0A1736312141DF4F8D97F9962041BE9F1A6F35312141F6285CCFFC9620411904568E17312141C74B370969972041105839B40E312141BE9F1AAF88972041EE7C3FB5003121412DB29D2FB4972041D34D6290FA302141DBF97E6ACA9720415C8FC235E4302141D34D62501A9820415839B448D230214152B81E0562982041643BDF4FB7302141D578E9A6D9982041C74B3789AF3021416DE7FB29FE9820413BDF4F0D9E302141355EBA8945992041
2190853,2018-06-30,1040,109,0103000020377A00000100000018000000C74B3749E83021418FC2F5280B9220414260E51002312141CFF753A311922041C976BEDF06312141D34D62D0129220415EBA490C383121417B14AEC7B59120415C8FC2B5A73121412B871699FF90204183C0CAE1D23121419EEFA746B59020410AD7A370EE312141D34D621087902041E17A14EEFD3121415A643B9F6B90204183C0CA610632214121B072E858902041666666263D32214152B81E45F38F20416F1283C04732214193180496E08F2041986E12C39E322141AE47E13A398F2041508D972EC23221419CC42070FC8E204123DBF97E9432214104560EEDDB8E2041E17A146E613221414260E5D03C8F204179E926F143322141F853E3A5758F2041E7FBA9B10C32214114AE47A1E08F2041A245B6B3DC3121416ABC7453369020414A0C02EBBF3121411283C00A6B90204185EB51B8A4312141BE9F1AEF9790204108AC1C1A58312141E5D0225B1B912041560E2D320A3121412DB29D2F9F912041F4FDD4F8D4302141C976BE5F04922041C74B3749E83021418FC2F5280B922041
2190854,2018-06-30,1040,109,0103000020377A00000100000015000000E5D022DB09312141666666E61692204177BE9F1A00312141B29DEF6715922041D34D62D0F2302141DBF97E6A12922041E3A59B84E730214104560E6D0F92204125068195D23021417B14AEC708922041DF4F8DD7B830214117D9CE77FE9120411283C08AA2302141333333B3F59120418D976E129C3021415839B448F4912041CBA14576913021415C8FC275049220418716D98E733021417D3F359E3A922041E3A59B445B302141378941A062922041A69BC4E010302141A69BC460EC922041621058F9F22F21416F1283802D932041AAF1D2CD41302141A4703DCA309320419EEFA7C671302141B81E852B2F932041105839F493302141448B6C272B9320414E6210189C3021410681958329932041A8C64BB7A93021410AD7A3F00C932041A4703D8AE0302141DBF97EEAAC922041333333F32F3121415839B40821922041E5D022DB09312141666666E616922041
2191212,2018-06-30,1210,717,0103000020377A0000010000001F000000BE9F1A2FF5372141273108EC6D9320411D5A647B6E38214139B4C8B69493204179E926F19A382141713D0A979D93204110583934C038214121B072E89D932041E7FBA9B1FE38214104560E2D8C9320412B871619E2382141BC7493D84093204175931844DD38214114AE47A132932041EE7C3F35D93821410AD7A3F01E93204133333373D7382141C74B37C9169320412DB29D6FBB382141BA490C022193204115AE4761A5382141759318442693204183C0CA21903821410E2DB2DD3593204108AC1C5A6938214154E3A59B479320415C8FC2755E382141986E12C34B932041DF4F8D17513821414A0C022BE49220419318045659382141E5D0229BD492204146B6F37D793821411D5A64BBB39220416ABC74D377382141CFF75363AE92204104560EAD973821418716D90E91922041333333F3A13821411D5A647B87922041DD2406C1A838214196438BEC7D92204139B4C8F6683821413F355E3A50922041B0726851583821419EEFA70667922041D34D62D04D382141621058F973922041C74B3789263821415EBA49CCAB9220411D5A64BB053821411D5A64FBED922041621058F9F2372141B81E856B14932041448B6C67E8372141759318C42C9320413D0AD763E93721416891ED7C359320417D3F359EF53721411D5A64FB52932041BE9F1A2FF5372141273108EC6D932041
2191213,2018-06-30,1210,717,0103000020377A0000010000001400000091ED7C7F683621412731082C7A9520412B871659603621419CC420F07D952041759318446C3621414A0C022BC99520413BDF4FCD76362141333333B3C795204115AE4761B436214148E17A542596204189416025B6362141E926314828962041B81E856BFC3621411058397408962041643BDF0FF6362141EC51B85E039620411F85EB51F5362141B29DEFA7FB95204189416025083721416F1283C0F0952041C520B0720037214114AE4721E7952041C74B3709FA3621413F355E3ADC952041986E12C3FF3621415A643BDFCC9520415839B488FF3621410AD7A370A7952041E5D022DBFA362141A01A2F9D5D9520410AD7A3B0F53621417B14AE07589520415A643B9FBC362141378941605895204154E3A5DB913621416DE7FB2964952041B07268D165362141759318447995204191ED7C7F683621412731082C7A952041
2191214,2018-06-30,1210,633,0103000020377A00000100000018000000FA7E6A7C0F3E214133333373E78C20419CC420702F3E214108AC1C9AF48C204100000000503E2141B29DEFE7FD8C2041FED478E96A3E2141AAF1D28D038D2041250681159D3E2141E92631880A8D204146B6F33DD43E2141931804D60E8D20414260E5100A3F214152B81E850E8D20410C022B472F3F21413108ACDC0B8D2041D7A3707D673F2141190456CE058D204106819583B43F214152B81E45F48C2041F0A7C6CBC43F2141EC51B89EEF8C20417D3F351EC83F214160E5D0A2EA8C20413E0AD723C13F2141CFF75323B68C2041022B87D6B73F214162105879B58C20414C3789419D3F2141A4703DCABA8C20411B2FDD24593F2141DBF97E6AC78C204179E92671FC3E21418716D90ECF8C204191ED7CBF9D3E2141D122DBB9CE8C2041B4C876FE513E2141DBF97E6AC78C20415839B488113E2141E7FBA971BE8C2041A8C64B370D3E2141DBF97E6AC78C20411B2FDDE4093E21415C8FC2B5D38C2041F4FDD4380B3E2141B81E85ABDF8C2041FA7E6A7C0F3E214133333373E78C2041
2191215,2018-06-30,1210,633,0103000020377A0000010000000E0000004C378981D9392141643BDF4F9A8D2041C976BE1FFD392141022B8716A78D20412DB29DAF1D3A2141F2D24D62B28D204152B81EC5563A2141D9CEF7D3C68D204177BE9F5A953A21416ABC74D3DE8D20411F85EB51C23A2141AE47E1FAEF8D20413108ACDC063B2141BE9F1AEF0B8E2041B4C8763E0D3B2141C3F5281C078E20412B8716D9223B2141F6285CCFF78D20415839B488023B2141BC7493D8E98D204196438BECA13A214193180456C18D204185EB51F82E3A214114AE4721948D2041560E2D32D939214183C0CA61768D20414C378981D9392141643BDF4F9A8D2041
2191216,2018-06-30,1210,633,0103000020377A0000010000001000000006819543C43421410C022B87FF9520416891EDFC05352141A245B6B3E59520411904568E0F352141FED478A9AD952041676666661335214179E926719A952041B6F3FD942735214185EB517843952041FCA9F1D2513521413108AC5C9B942041B29DEFE775352141A4703D8A3294204146B6F33D8635214108AC1CDA05942041A01A2F5D8A352141B07268D1FA9320410AD7A3B066352141666666A6E49320415EBA494C5A352141B4C8763E0094204115AE47E1383521418716D90E5794204179E92671253521417D3F359E98942041D34D6210DE342141F6285C8F97952041986E1203D3342141759318C4C395204106819543C43421410C022B87FF952041
2191217,2018-06-30,1210,717,0103000020377A00000100000006000000E7FBA971F33B214139B4C876819020415A643B5FDF3B214123DBF9BE84902041E17A142EF13B214115AE47E1C990204177BE9F1A173C214125068155E69020411B2FDDA4073C2141EE7C3F3581902041E7FBA971F33B214139B4C87681902041
2191218,2018-06-30,1210,717,0103000020377A00000100000018000000378941203C372141FCA9F152658E2041A245B6336A36214117D9CEF7368E20410AD7A3F04F362141D9CEF753BC8E20416DE7FBE959362141C1CAA1C5BE8E20417F6ABC74BA36214154E3A59BD78E2041508D97EE8A372141448B6C27148F204183C0CA21EB3721411904560EE08E2041AC1C5AA4D937214191ED7CBFD88E204100000040433721418B6CE77BB18E2041EC51B89E41372141BE9F1A2FAC8E204177BE9F1AE2372141894160A5D58E2041E9263148F73721415A643B5FDD8E2041E7FBA9F1FF3721415C8FC275DB8E20415EBA494C2538214146B6F37DEA8E2041D122DBF9353821414A0C022BE18E20417B14AE472C382141736891EDCC8E204146B6F3FD1D3821416ABC7453B98E20415A643B5F0F382141333333B3AC8E2041D9CEF713BB372141666666A67B8E20415C8FC2758D3721418B6CE73B6E8E2041448B6CE76A372141C520B0F25F8E2041FCA9F11260372141AE47E1BA608E2041FED478E959372141378941A0698E2041378941203C372141FCA9F152658E2041
2191219,2018-06-30,1210,717,0103000020377A0000010000000D0000001904564E08392141F2D24D6273912041DF4F8DD7D8382141560E2D723791204160E5D0A2853821418B6CE7BB789120419EEFA7064B3821419EEFA7C6AC91204117D9CE7797382141643BDF4F009220411B2FDDE49D382141FA7E6AFCE49120418D976ED2C138214179E92671BE91204193180416D03821414260E5D0B3912041E9263188DA38214191ED7C7FAB9120416891ED3CE3382141105839F4A39120410C022BC7F0382141E7FBA97195912041643BDFCFFF38214183C0CAA1829120411904564E08392141F2D24D6273912041
2191548,2018-06-30,1210,717,0103000020377A0000010000001F000000E92631C805382141C976BEDF57922041AE47E1BAF03721410AD7A3707B9220410C022B47E1372141022B87D698922041560E2DB2CC372141EC51B81EBA922041C74B37C9AE372141643BDF0FE19220418716D9CECD3721418FC2F528F8922041A8C64B77BA372141560E2D32279320417D3F35DED7372141B4C876FE339320418FC2F568DF372141BA490CC22C932041F6285C0FE1372141FCA9F1121E932041E5D0225BE4372141CBA14576119320415C8FC235EB372141068195430793204123DBF9FEF53721411B2FDD24FC9220413108ACDC0C382141DF4F8DD7D2922041D578E9E6183821418195438BB8922041105839F41C382141986E1243AE922041560E2DB21D38214146B6F33DA99220416F128300243821417368912DA492204117D9CE77343821419CC420F090922041448B6CE738382141D578E9A689922041F6285C4F443821411904560E75922041250681D556382141B81E85EB5A922041759318846638214114AE47213B922041B81E85AB753821413F355E3A2C9220410E2DB25D84382141BE9F1A2F149220418FC2F56854382141295C8F02EE912041FCA9F192383821415C8FC2F508922041A01A2FDD2A382141E5D022DB159220419EEFA7C628382141CDCCCC8C149220416ABC745314382141F4FDD4B83E922041E92631C805382141C976BEDF57922041
2191549,2018-06-30,1210,717,0103000020377A00000100000012000000000000C0613A2141AC1C5A24728F20412B871699753A21417B14AE47838F20416ABC74138E3A21411283C04A5D8F2041CDCCCC4CB43A214121B072E82A8F20413BDF4F8DCD3A2141AE47E1FA148F20417F6ABCB4F63A2141BA490C82EB8E2041C1CAA105E03A2141F4FDD4F8D08E2041AAF1D24DCF3A2141EC51B89EE18E2041986E12C3B03A214191ED7C7FFF8E2041FA7E6A3CA93A214139B4C876078F2041676666E68E3A2141EE7C3F75248F2041355EBA897A3A2141560E2DB23B8F20416891EDFC783A214100000000438F20417368912D733A214183C0CA21458F20413D0AD7E35A3A2141068195C3618F20413E0AD7235A3A2141295C8F82678F204139B4C8F6573A21418716D94E6A8F2041000000C0613A2141AC1C5A24728F2041
2202590,2018-06-30,1170,771,0103000020377A000001000000050000002B871619172E21417F6ABC342B8C2041378941A0162E2141C3F5289CED8B2041295C8F02EC2C214179E926F1CB8B20418716D9CEEA2C2141B6F3FD54098C20412B871619172E21417F6ABC342B8C2041
2199659,2018-06-30,1210,633,0103000020377A0000020000000B00000048E17AD4B52B214133333333D6892041DD240641302B2141D578E926F3892041D34D62500A2B21414260E510F98920417D3F355EFE2A21413E0AD7A3248C2041F0A7C6CB1B2B21417368916D268C20418716D9CE4B2B214148E17A142D8C20414C378901602B214123DBF97E308C2041986E12C3792B2141DF4F8DD7318C204196438B6C8A2B2141068195C3328C20415C8FC2F5A92B2141190456CE318C204148E17AD4B52B214133333333D68920410A000000AC1C5A24A52B214175931804EA892041A8C64BF7992B2141448B6CA7218C2041B29DEFA7792B2141448B6CA7218C2041FED478A9602B214114AE4721208C2041CFF753631C2B21418D976E12168C2041C976BEDF0E2B2141105839F4148C20414260E5101B2B2141643BDF0F268A20412731086C1B2B214139B4C876068A2041A01A2F1D312B2141CBA14536038A2041AC1C5A24A52B214175931804EA892041
2200935,2018-06-30,1020,138,0103000020377A0000010000000A000000AC1C5A24A52B214175931804EA892041A01A2F1D312B2141CBA14536038A20412731086C1B2B214139B4C876068A20414260E5101B2B2141643BDF0F268A2041C976BEDF0E2B2141105839F4148C2041CFF753631C2B21418D976E12168C2041FED478A9602B214114AE4721208C2041B29DEFA7792B2141448B6CA7218C2041A8C64BF7992B2141448B6CA7218C2041AC1C5A24A52B214175931804EA892041
2200936,2018-06-30,1210,633,0103000020377A0000010000000C000000560E2D32F7302141DF4F8D97438B20415839B4C88B302141355EBA097F8B2041FA7E6ABC3B302141E3A59B04A98B204166666626E32F2141E5D0221BEF8B204123DBF9FEC02F2141CBA145360B8C20418D976E12D22F21410C022B470C8C2041C520B032E92F2141273108EC0B8C2041759318042B302141273108EC0B8C20415839B40870302141000000800A8C20410AD7A3308C302141A8C64B37068C2041C3F5281C12312141560E2DB2348B2041560E2D32F7302141DF4F8D97438B2041
2200937,2018-06-30,1020,116,0103000020377A00000200000012000000F4FDD4B814332141E7FBA9F1BD8B2041B072685133332141E7FBA9B1B78B2041D9CEF713873321411D5A643B9F8B204167666666B334214162105879D7892041C520B0B2B33421419CC420B0D78920418195438BD534214166666666A489204108AC1CDA2E3521414260E5101D89204125068195103521411F85EB9133892041355EBA09C23421413108AC9C94892041759318C4AA342141A01A2F5DB1892041A4703DCA993421413108AC1CC58920418B6CE77B73342141B81E85ABF1892041273108EC4434214139B4C8F6208A20411D5A647B0C3421419CC420706D8A2041CBA145B6B93321416ABC7493E58A2041EE7C3FF58B332141E5D0221B238B204125068155143321416F128300BE8B2041F4FDD4B814332141E7FBA9F1BD8B204108000000AC1C5AA43034214146B6F37D418A204108AC1C5A3B342141E3A59B842F8A2041D122DBF94334214154E3A5DB228A20412FDD2446473421415EBA498C218A2041560E2DB24934214139B4C8B6248A204185EB51F84534214133333373308A20417B14AE47383421410E2DB2DD418A2041AC1C5AA43034214146B6F37D418A2041
2200944,2018-06-30,1210,633,0103000020377A0000010000000F0000000AD7A3308C302141A8C64B37068C20413108ACDCC13021415EBA490CFE8B20413D0AD763DF3021410C022BC7F98B2041DF4F8DD7EB302141448B6C27F58B2041B81E85ABF33021418716D90EE98B2041819543CB0A3121415C8FC235C18B2041C520B0F22C312141AE47E1FA8D8B2041EE7C3FF5613121411B2FDDA43E8B2041333333B392312141508D976E068B20410AD7A3F0B03121416ABC7453EA8A204177BE9F5AE0312141EC51B81EC58A204139B4C8B6D5312141C3F5285CC48A2041D34D6290213121411B2FDD242C8B2041C3F5281C12312141560E2DB2348B20410AD7A3308C302141A8C64B37068C2041
2201537,2018-06-30,1210,633,0103000020377A00000100000009000000986E1283B020214152B81E05798D2041D122DBB9C5202141BA490C828E8D204148E17A14E32021412DB29DAFA38D20416891EDBC1D2121410C022B47C78D204191ED7C3F3821214108AC1CDAE28D2041D34D62102D21214148E17AD4C78D2041DBF97EEAF0202141D122DB394E8D20415C8FC275962021418195434B578D2041986E1283B020214152B81E05798D2041
2201968,2018-06-30,1020,138,0103000020377A0000010000001100000046B6F3FD1E202141666666663D8C2041DD24068127202141250681D5628C2041355EBAC93E2021418D976ED2AC8C2041DBF97EEAB0202141CFF75363A58C2041C1CAA1854B212141713D0A57A38C2041EC51B81EBB21214191ED7CBF9E8C20415839B448FA2121413108AC1C988C20412B8716192822214108AC1C9A908C2041250681D5F221214108AC1C9A078C2041A69BC4A0E821214154E3A55BE88B20417368916DA121214196438B2CF28B204179E926314C212141E5D0229BFA8B2041CFF75363D8202141BE9F1A6F058C204123DBF9BEB1202141DD240641088C2041E17A14AE592021414E6210D8108C2041B4C8763E1A2021415A643B5F178C204146B6F3FD1E202141666666663D8C2041
2201979,2018-06-30,1020,138,0103000020377A000001000000050000008716D9CE08212141F853E3254E8D2041EC51B81E82212141894160E53F8E2041FED478A99B2121415C8FC2F5358E20412FDD248625212141F853E3A54A8D20418716D9CE08212141F853E3254E8D2041
2202584,2018-06-30,1040,105,0103000020377A00000100000022000000190456CE832E21411B2FDD64248C204191ED7CFFAB2E214115AE47E12D8C20415A643BDFBB2E2141D7A370BD318C2041D34D6250C82E214108AC1C9A358C2041DBF97EEAE22E2141BA490CC2408C20412DB29DAFFC2E2141A8C64BB7498C20416891EDFC282F21413108ACDC618C2041A69BC4A0442F2141FCA9F1D24B8C20417F6ABC34632F2141986E12832A8C2041B4C876FE792F2141BE9F1A2F008C2041FA7E6A7C952F2141BA490CC2D98B2041713D0A97AC2F21419A9999D9C08B2041E5D0221BC92F2141AAF1D24DA88B2041EC51B85EEF2F2141BA490C828C8B2041713D0A57243021418716D94E6D8B20411D5A643B7F302141C3F5285C388B2041560E2D72DB302141B81E85EB0A8B20414A0C022B26312141508D972EE78A2041D122DB396831214193180416C38A2041E3A59B841E3221412B871699588A2041105839743332214146B6F33D4B8A2041FED478294532214148E17AD43C8A2041FA7E6A3C5C322141DBF97E2A218A2041C74B37C965322141DBF97EEA0C8A2041666666A67B322141D122DBB9E4892041560E2D728E322141355EBAC9B389204110583974333221410E2DB2DDDD892041A245B633D2312141986E12C30F8A2041508D97AE45302141EC51B81EEE8A204104560E2DEA2F21415C8FC2B5268B204196438B6CAA2F21417B14AE07528B20411904568E732F2141A69BC420768B2041FED478A9C82E2141C3F5281CF18B2041190456CE832E21411B2FDD64248C2041
2202585,2018-06-30,1020,110,0103000020377A0000010000001B000000F4FDD4F89A3F214160E5D0E2328C204146B6F33DCB3F2141022B8796238C2041A8C64BB7C23F2141BE9F1AEF038C2041A8C64B37A33F2141FED478E9928B20411D5A64FB833F21413108ACDC3A8B2041713D0A577E3F214191ED7CBF2C8B204175931804663F21414A0C026BDD8A2041BC7493984E3F21416F128340E28A2041DD2406812E3F2141B81E85ABEB8A2041DD240681103F2141C976BE9FF98A2041A01A2F5DED3E2141CBA145F6028B20414A0C026BD43E21415A643B9F0B8B2041022B87169D3E21418D976E92228B20412DB29D2F843E21414C378981328B204191ED7CBF903E214137894160478B2041250681D5A43E21418D976E92728B20415A643B5FB13E214148E17AD49C8B20410AD7A370BA3E2141C74B3789B88B2041BE9F1A6FC53E2141D122DB39E88B2041CFF753A3D33E2141C520B0F2328C2041CBA14536DC3E21418D976E12778C2041AE47E17AEA3E21413108AC1C748C20419EEFA786093F21419CC420706C8C2041A245B633203F21417F6ABC34678C20411B2FDDA4403F2141448B6CE7588C204139B4C8B6763F2141355EBAC93F8C2041F4FDD4F89A3F214160E5D0E2328C2041
2202587,2018-06-30,1020,116,0103000020377A000001000000110000001B2FDD24043521410C022B47D4A82041A245B6330D3521417B14AE87D5A82041E7FBA9316B352141713D0AD798A820416ABC7493BC352141378941A068A820412B8716D9733421412FDD24865CA6204139B4C8F66E342141560E2DB260A620416DE7FBA90E342141894160E5BAA62041CFF753E3F53321415EBA490CD0A6204104560EADB9332141355EBA09F8A62041D122DB39B5332141643BDF4F0DA72041A01A2F5DF6332141DD2406417BA720411283C08A103421416DE7FBE9A3A72041FCA9F19214342141BA490C82BEA72041FA7E6A7C4C34214148E17A9402A8204108AC1C9A91342141D578E9A651A8204183C0CAA1DD342141B29DEF27A8A820411B2FDD24043521410C022B47D4A82041
2202591,2018-06-30,1020,138,0103000020377A00000100000020000000CBA145B6872E2141D578E9E6DA8A2041C1CAA1C55A2E2141CFF753E3FA8A20413D0AD7634D2E2141105839B43C8B20416DE7FB69312E21415EBA49CC968B2041DD2406816C2E2141CBA14536698B204100000080992E21413D0AD7634B8B20411B2FDDA4EB2E2141C74B37090B8B2041CDCCCC8C652F2141D122DB79AF8A204106819543B92F2141560E2D72768A20416ABC741331302141B29DEFE7318A2041DBF97EEA92302141643BDF0FFD89204193180456ED30214104560E2DCE892041DF4F8D573A3121416F128380A18920414C378981A3312141E5D022DB65892041621058F9FC31214121B072E8398920418195430B7C32214152B81E0502892041022B87D6C4322141FCA9F1D2DD882041E7FBA9B1EE3221415839B408CC88204133333373F4322141F0A7C60BC1882041894160E5363321415C8FC2B5488820413E0AD7A3CB3221417D3F355E798820412DB29DEF99322141DF4F8D578F88204183C0CAE1FA312141A4703DCAD1882041B4C8767EAE3121415EBA49CCF3882041D34D62D06631214117D9CE7719892041C976BEDFE0302141022B87166B892041B29DEFA76A30214196438B6CAB892041BE9F1A6FE22F21414A0C02EBF489204152B81EC5752F2141D34D62D02F8A20411B2FDD641E2F2141DF4F8DD7688A2041560E2DB2D92E2141E7FBA9B19B8A2041CBA145B6872E2141D578E9E6DA8A2041
2202753,2018-06-30,1010,111,0103000020377A00000100000010000000D7A370FD4B2021411B2FDD64CD8C2041D7A3707D6120214106819583F88C2041B81E856B9D202141D9CEF713F48C20419EEFA78615212141BE9F1AEFF38C2041894160259B212141621058B9F28C2041A01A2F9DDF212141AE47E1FAEF8C2041E7FBA9F123222141A69BC420EA8C20416DE7FB294C222141C3F528DCE38C2041B07268913822214160E5D022B58C20410C022B871A222141DF4F8DD7BA8C204152B81E45E6212141E5D0229BC08C2041F4FDD478B6212141022B8796C48C2041C74B37098021214148E17A94C68C2041105839F444212141B4C8763EC78C2041C74B3789BB20214121B072E8C78C2041D7A370FD4B2021411B2FDD64CD8C2041
2203445,2018-06-30,1170,771,0103000020377A00000100000010000000B29DEF67374021415C8FC2B5119420418D976E1237402141068195036F9420417D3F351E564021411F85EB516F942041355EBA8955402141FA7E6A7C14942041F0A7C6CB5440214152B81E05F2932041B29DEF274140214179E9267150932041B4C876BE39402141333333B3109320418D976E1233402141F2D24D22C2922041AAF1D24D2E40214104560E6D71922041C3F5285C29402141C74B37C941922041713D0A9709402141DBF97E6A4192204160E5D0A20D402141B81E856B789220415EBA498C1440214125068155BC9220416DE7FB291E4021415839B44815932041FA7E6AFC2B402141BE9F1AAF8B932041B29DEF67374021415C8FC2B511942041
2203447,2018-06-30,1020,116,0103000020377A000001000000070000006891ED3C1B342141F6285C0F33AC2041894160A53134214114AE47A194AC20417D3F35DE3F342141F0A7C60B9DAC2041FED478291D372141A245B6F3CCAB20414C37894121372141E9263148C0AB2041D122DB79DD3621418FC2F5A86AAB20416891ED3C1B342141F6285C0F33AC2041
2203448,2018-06-30,1210,633,0103000020377A0000010000000A00000037894120353721418716D90EC6AB2041A69BC460423721419A999919BEAB2041643BDF0F78372141C74B37C996AB20411283C0CABB3721417D3F359E63AB2041A01A2F9DA8372141BA490C0234AB2041F2D24DA2A33721419318045638AB2041DD24064172372141E17A146E66AB20411B2FDDE44B3721416DE7FBA985AB20412B8716591E372141295C8F42A9AB204137894120353721418716D90EC6AB2041
2203606,2018-06-30,1210,716,0103000020377A0000010000000E0000002DB29D2F162921411B2FDDA430B520416ABC74132A292141FA7E6A7C32B52041C1CAA1C53A2921416ABC74932DB52041C520B0B242292141FCA9F1D227B52041FA7E6A7C13292141273108ECCEB42041BA490C8204292141D9CEF713D4B42041F4FDD4F8EF282141D578E926E0B420415A643B9FE92821415EBA498CE3B42041D9CEF753E028214146B6F3BDE9B420416F1283C0D7282141C3F5289CF3B42041676666E6DD282141560E2D3202B52041D34D6250FA282141B6F3FD1421B52041759318040B292141E5D022DB2BB520412DB29D2F162921411B2FDDA430B52041
2203607,2018-06-30,1020,138,0103000020377A00000100000006000000D34D62D00B2B21415A643B9F29AC2041E5D0225B9A2A2141EE7C3FB537AC20413F355E7A672B214108AC1C9ACBAF2041D122DBB90F2C2141E3A59B8498AF2041AAF1D2CD482B214177BE9F9A22AC2041D34D62D00B2B21415A643B9F29AC2041
2203608,2018-06-30,1020,138,0103000020377A0000010000000F00000008AC1CDA0429214146B6F3FDB4B320417D3F351E38292141F2D24D627AB32041736891EDC828214104560E2D87B22041E17A14EEB928214139B4C87658B22041448B6CE7CD28214146B6F3BDFDB12041C520B072DA2821410AD7A3F0CEB1204193180456E22821418716D98EA2B1204154E3A59BDC2821411283C00A6CB1204154E3A5DBD828214152B81E0553B120411B2FDDE4C9282141F2D24DA24AB12041E7FBA9B1542821410C022B477CB120411F85EB510B282141C74B37C997B1204160E5D0A2062821413108AC1CA2B120413108AC5C31282141AE47E17A13B2204108AC1CDA0429214146B6F3FDB4B32041
2203611,2018-06-30,1210,633,0103000020377A00000100000017000000A4703D4AD32E2141F0A7C60BB3B52041BA490CC2DB2E214108AC1CDACCB52041022B8796112F21417D3F355E3FB6204106819503922F21411D5A643B41B72041A8C64B77FC2F2141355EBA4910B82041F0A7C6CB3E3021414E6210188EB820415EBA49CC6E30214166666666EBB820411B2FDDE4AE302141F4FDD4F878B92041F0A7C64BE1302141B0726811E9B920416DE7FB29F330214114AE47A115BA2041D578E966F63021413BDF4FCD14BA2041AC1C5A247E31214121B072E8D0B9204104560E2D88312141022B87D6B2B92041C520B0721A312141F853E325C3B82041D7A370FD4B302141D122DBF92FB720419A999959C42F21411283C00A26B62041BC7493588D2F214100000000B1B5204175931804862F214191ED7C3FA3B52041E17A142E692F2141E5D0229B9FB520412DB29DEF512F2141508D97AE9AB52041713D0A57ED2E21412B8716197CB52041AAF1D24DBB2E21417F6ABCB474B52041A4703D4AD32E2141F0A7C60BB3B52041
2203613,2018-06-30,1170,771,0103000020377A00000100000008000000621058F977262141CFF75323DCB62041B6F3FDD48926214193180416F2B62041EE7C3F35AC2621416891EDBCCFB620414C378941D6262141C520B0329DB620415A643B5FEE26214139B4C87676B620414C378901DB2621418195438B67B6204148E17A14D12621410000004072B62041621058F977262141CFF75323DCB62041
2203614,2018-06-30,1110,524,0103000020377A0000010000000E00000060E5D0A2C62521411D5A647B07B620419EEFA786B5252141508D97AE0EB620410C022BC72925214177BE9F5A69B62041BE9F1AAFB2242141F4FDD4B8B9B62041643BDF4F68242141643BDF0FE3B62041C3F528DC41242141C520B0B2F1B62041333333B3C123214160E5D0A222B72041A01A2FDD30232141CFF753A35CB720419A9999596F2321419A99999944B8204100000000E3242141FED47829AFB72041F0A7C64B2F2521416F1283C084B72041C3F5289C21262141A245B6B3ECB62041CFF753A33F26214191ED7C3FD0B6204160E5D0A2C62521411D5A647B07B62041
2203615,2018-06-30,1010,155,0103000020377A00000100000015000000378941E0BA1D2141DF4F8D57F0BB204123DBF9FED01D21414E6210D828BC204185EB51F80A1F2141C976BE1F65BB204146B6F3BD541F2141C976BE1F47BB2041B29DEFA7D51D2141AAF1D2CD34BC2041D122DB39EA1D21418941606569BC2041A01A2F1D121E214108AC1C9AA5BC204117D9CEB7551F2141736891ADDCBB20416DE7FB69BE1F2141759318C4A4BB20419CC420B091212141B81E85EBDDBA2041BA490C429C232141AE47E1BAEBB92041F0A7C64B9023214160E5D022BBB920413E0AD7238D23214179E926F1A8B920419EEFA74689232141CFF7536362B9204196438BEC86232141F0A7C64B23B92041A69BC4E081232141FA7E6ABCFDB82041643BDF4F71232141713D0A97B7B82041621058F986202141E3A59B8411BA2041C3F5281C081F2141A69BC460B4BA20418D976E129E1D2141E9263108A6BB2041378941E0BA1D2141DF4F8D57F0BB2041
2203616,2018-06-30,1110,524,0103000020377A000001000000060000000E2DB29D1A3321419A9999594EB12041B6F3FD548C322141FCA9F11294B12041C520B07257332141E7FBA9B1C2B32041560E2D32B6332141C1CAA185B6B3204162105879F63321411904560EABB320410E2DB29D1A3321419A9999594EB12041
